Headline,Source,Published,Team Name,Type,Uploaded By,Video ID,Published Platform,Published URL
Headline_d9dcdfb928ce,https://obfuscated.source.example/9eb945afc4a6972f,No,Unknown,interview,Trivendra,787473687,,
Headline_5b889ca58a15,https://obfuscated.source.example/847381ad5f3dc5a2,No,Unknown,interview,Trivendra,184017032,,
Headline_e51395e7e072,https://obfuscated.source.example/0a1f5f6096d204b2,No,Unknown,interview,Trivendra,314021210,,
Headline_227d48bf2a48,https://obfuscated.source.example/02acf316deadcc0f,No,Unknown,news bulletin,Trivendra,463307969,,
Headline_944a6a04795e,https://obfuscated.source.example/c790c936cef1d5ae,No,Unknown,interview,Trivendra,45745307,,
Headline_9b0d9aeabad0,https://obfuscated.source.example/72cb1a8ee2f368be,No,Unknown,interview,Chandan,221296894,,
Headline_830e9f0703f1,https://obfuscated.source.example/c564190623deb3cb,No,Unknown,news bulletin,Neha,91624845,,
Headline_1e28a95b8b43,https://obfuscated.source.example/cd3cdd1097a7160d,No,Unknown,interview,Rakesh (devops@frammer.com),925967083,,
Headline_75232cee0282,https://obfuscated.source.example/af29bcdf70304708,No,Unknown,news bulletin,Trivendra,665209248,,
Headline_1d183b501dde,https://obfuscated.source.example/b4fc065f46629886,No,Unknown,news bulletin,Trivendra,29113024,,
Headline_60276ce49447,https://obfuscated.source.example/c85ea2d7e08a1248,No,Unknown,news bulletin,Trivendra,937563640,,
Headline_7352a87c4d5d,https://obfuscated.source.example/187b222d862e47dd,No,Unknown,news bulletin,Trivendra,273418022,,
Headline_ee8800bb43e8,https://obfuscated.source.example/5a044fafd478564a,No,Unknown,news bulletin,Trivendra,256781322,,
Headline_90eff5a29c76,https://obfuscated.source.example/339cab6640607b90,No,Unknown,news bulletin,Trivendra,651403494,,
Headline_9c7b12c04514,https://obfuscated.source.example/183ddee77fdccf1a,No,Unknown,news bulletin,Trivendra,517935119,,
Headline_6c74f0871d13,https://obfuscated.source.example/ee2f770c77beeeee,No,Unknown,news bulletin,Trivendra,885355364,,
Headline_0e58af04cfec,https://obfuscated.source.example/4d02c67e5048da9c,No,Unknown,news bulletin,Trivendra,153131440,,
Headline_1cf41eccb224,https://obfuscated.source.example/710dfa73f2324647,No,Unknown,news bulletin,Trivendra,14966571,,
Headline_e04278aad8fe,https://obfuscated.source.example/f7a6d2d35ee59756,No,Unknown,news bulletin,Trivendra,517841067,,
Headline_9a4928ecaae7,https://obfuscated.source.example/ee6729d7504c55a2,No,Unknown,news bulletin,Trivendra,521502081,,
Headline_f1c98d1b32b8,https://obfuscated.source.example/f066af8457456719,No,Unknown,interview,Safdar,201303708,,
Headline_7e552b84b6e1,https://obfuscated.source.example/c928d52bfa5918bc,No,Unknown,interview,Safdar,802709882,,
Headline_d8d543515236,https://obfuscated.source.example/9719af0d273710ba,No,Unknown,interview,Safdar,610708306,,
Headline_7f621787ad8b,https://obfuscated.source.example/78b56c717aae361c,No,Unknown,interview,Safdar,146641460,,
Headline_dbbf22c28f55,https://obfuscated.source.example/bb9eb19dea1b83ed,No,Unknown,interview,Safdar,307933386,,
Headline_dbbf22c28f55,https://obfuscated.source.example/cab09170dd13fc6c,No,Unknown,interview,Safdar,764112828,,
Headline_a641abb8194e,https://obfuscated.source.example/f438f93e37446dd3,No,Unknown,interview,sukhleen,359212486,,
Headline_b4890e7c6454,https://obfuscated.source.example/5dd90e7cbdc63237,No,Unknown,interview,sukhleen,800647613,,
Headline_7103a1b395ec,https://obfuscated.source.example/a2da6052661d8a35,No,Unknown,interview,sukhleen,824947678,,
Headline_04b80dfeb0c9,https://obfuscated.source.example/bd233c4d7a942eee,No,Unknown,interview,sukhleen,369958118,,
Headline_3425b3848a18,https://obfuscated.source.example/3ba66b4fe53c482c,No,Unknown,interview,sukhleen,537046446,,
Headline_5d73a5bb896e,https://obfuscated.source.example/1489ed84fb834397,No,Unknown,interview,sukhleen,717972052,,
Headline_5e27f9a58726,https://obfuscated.source.example/6410424793a56ac4,No,Unknown,news bulletin,Trivendra,430367141,,
Headline_d6d5c621110f,https://obfuscated.source.example/3c6ee55f942bf92d,No,Unknown,news bulletin,Trivendra,3870707,,
Headline_acc0a86d9ce4,https://obfuscated.source.example/dc40aeee001d3689,No,Unknown,interview,Neha,966942388,,
Headline_77d1909724dd,https://obfuscated.source.example/1489ed84fb834397,No,Unknown,news bulletin,Trivendra,721221127,,
Headline_cb4d38e8d059,https://obfuscated.source.example/d7195341255334cf,No,Unknown,interview,Vaibhav,65900223,,
Headline_a18b54b9655e,https://obfuscated.source.example/5484ceb7971abf84,No,Unknown,interview,Vaibhav,510563130,,
Headline_c0ccf781c0da,https://obfuscated.source.example/1cc720e5a6f2b9ec,No,Unknown,interview,Vaibhav,955314672,,
Headline_9e2d46bc439c,https://obfuscated.source.example/82157e1a565a98b5,No,Unknown,interview,Vaibhav,683160788,,
Headline_4b1c66c24a6b,https://obfuscated.source.example/025707b916ee93aa,No,Unknown,interview,Vaibhav,345612236,,
,https://obfuscated.source.example/4a2ad1f9623394d7,No,Unknown,interview,Vaibhav,763145850,,
Headline_ce8f47373de0,https://obfuscated.source.example/1930c8c247fa71c4,No,Unknown,interview,Vaibhav,102665201,,
Headline_2b9a5aa0cba2,https://obfuscated.source.example/5a4977bc94c2a2e3,No,Unknown,interview,Vaibhav,139228557,,
Headline_ebeb591621ce,https://obfuscated.source.example/f29108f49ad9f53c,No,Unknown,interview,Vaibhav,229768174,,
Headline_e309484de58a,https://obfuscated.source.example/3a2a245330b98f2e,No,Unknown,speech,Vaibhav,728827255,,
Headline_1cc0a876e3fd,https://obfuscated.source.example/42071c41e8488f94,No,Unknown,speech,Vaibhav,926452831,,
Headline_4df3b1c9c8b7,https://obfuscated.source.example/96d460b7d16de03f,No,Unknown,speech,Vaibhav,303353572,,
Headline_e671df43c4af,https://obfuscated.source.example/1fca2bfba8178edf,No,Unknown,speech,Vaibhav,975751737,,
Headline_0960d8ee6da6,https://obfuscated.source.example/cd9160ec42e2280a,No,Unknown,speech,Vaibhav,370541187,,
Headline_b232f7354e81,https://obfuscated.source.example/7d059f668a8e8c53,No,Unknown,speech,Vaibhav,745672401,,
Headline_37f471bb9a2d,https://obfuscated.source.example/fa1100332b220a8a,No,Unknown,interview,Vaibhav,752938637,,
Headline_74f187a695ee,https://obfuscated.source.example/28736e685da36f0d,No,Unknown,speech,Vaibhav,944596135,,
Headline_f5304d457d8b,https://obfuscated.source.example/e2134077e83822d9,No,Unknown,interview,Vaibhav,122716349,,
Headline_e452845493fe,https://obfuscated.source.example/ad2d8a9153e11896,No,Unknown,speech,Vaibhav,944407064,,
Headline_e4c62d466c0d,https://obfuscated.source.example/b74e3fca9a7cac30,No,Unknown,news bulletin,Adarsh (Frammer),457981941,,
Headline_9050f9e1c2d3,https://obfuscated.source.example/24165179fe6e0e1b,No,Unknown,news bulletin,Adarsh (Frammer),157108609,,
Headline_a822d457d4af,https://obfuscated.source.example/29596ccfcf860931,No,Unknown,interview,Neha,650023363,,
,https://obfuscated.source.example/a258137f8f2b50c9,No,Unknown,interview,Neha,687380100,,
,https://obfuscated.source.example/6ff890c70c5487e8,No,Unknown,interview,Neha,617832738,,
,https://obfuscated.source.example/6119abf71191707e,No,Unknown,interview,Neha,930007378,,
Headline_a9c19236337e,https://obfuscated.source.example/97ce8a7b1384dfe9,No,Unknown,interview,Neha,437941998,,
,https://obfuscated.source.example/bf5806b7de46615c,No,Unknown,interview,Neha,261230205,,
Headline_7d41c1690a17,https://obfuscated.source.example/58bf380abc750702,No,Unknown,interview,Neha,770240562,,
Headline_5bec2a57fd10,https://obfuscated.source.example/46a0cdcede738b57,No,Unknown,interview,Neha,835919745,,
Headline_ca92b4ecc6fe,https://obfuscated.source.example/1dadf1249a3254fb,No,Unknown,interview,Neha,596647146,,
Headline_f1b400e1a42a,https://obfuscated.source.example/13b7f7e1365b2448,No,Unknown,interview,Neha,145948421,,
Headline_68762c7e38e1,https://obfuscated.source.example/078d28da606dc04a,No,Unknown,interview,Neha,719051498,,
Headline_009feac12be5,https://obfuscated.source.example/08ffcd065a4f0f53,No,Unknown,interview,Neha,748743052,,
Headline_5bd03e0def93,https://obfuscated.source.example/d1a80cbe45f0d74c,No,Unknown,discussion-show,Trivendra,176487269,,
Headline_f7ded181542a,https://obfuscated.source.example/3a7ed83a112b0db6,No,Unknown,speech,Trivendra,440727490,,
Headline_7405ee09158c,https://obfuscated.source.example/ab1e9243a6007f22,No,Unknown,speech,Trivendra,732527663,,
Headline_33af7bfca929,https://obfuscated.source.example/d83026d7381f63c9,No,Unknown,speech,Trivendra,314250974,,
Headline_2d4162adff87,https://obfuscated.source.example/08ea91700265cdca,No,Unknown,speech,Trivendra,415031186,,
Headline_57c426240494,https://obfuscated.source.example/490439dc0b5423d9,No,Unknown,speech,Trivendra,631715307,,
Headline_b60d13dad3b9,https://obfuscated.source.example/94aa4fb76ae6be35,No,Unknown,discussion-show,Trivendra,47763904,,
Headline_269e0d510e71,https://obfuscated.source.example/425a4c5cefe0529c,No,Unknown,discussion-show,Trivendra,998006564,,
Headline_5bd03e0def93,https://obfuscated.source.example/f1b269b45533b404,No,Unknown,discussion-show,Trivendra,808077073,,
Headline_be4c4fe6b434,https://obfuscated.source.example/333e729799579c1b,No,Unknown,discussion-show,Trivendra,213072193,,
Headline_398fed7bb644,https://obfuscated.source.example/f87f049be969037f,No,Unknown,news bulletin,Neha,242972057,,
Headline_db2d60cfb63c,https://obfuscated.source.example/fd0b4de115343c8d,No,Unknown,discussion-show,Trivendra,145164287,,
Headline_29aaf82c7711,https://obfuscated.source.example/bd233c4d7a942eee,No,Unknown,speech,Trivendra,276933576,,
Headline_95921dcdc033,https://obfuscated.source.example/e91262a4dedf4b3d,No,Unknown,news bulletin,Trivendra,455772183,,
Headline_d0ac3f79f2fc,https://obfuscated.source.example/387b09a426cc67fc,No,Unknown,news bulletin,Neha,999152482,,
Headline_8aa7509fd508,https://obfuscated.source.example/dd5251dfaa9464a0,No,Unknown,news bulletin,Neha,235361776,,
Headline_136c1f616ae4,https://obfuscated.source.example/24b2ce3143df3ce1,No,Unknown,news bulletin,Trivendra,96891451,,
Headline_0846fce99e15,https://obfuscated.source.example/a19793cc3b850178,No,Unknown,news bulletin,Trivendra,943406231,,
Headline_6a0e40edcbac,https://obfuscated.source.example/f22323f0f2299b98,No,Unknown,news bulletin,Neha,893603574,,
Headline_3c821a10e059,https://obfuscated.source.example/f0200326f0b282ea,No,Unknown,discussion-show,Trivendra,873134403,,
Headline_753f39deb91e,https://obfuscated.source.example/bae6f2c9c1e9ffef,No,Unknown,discussion-show,Trivendra,724204081,,
Headline_31519c20d8a5,https://obfuscated.source.example/d0c5fc2b371818b8,No,Unknown,discussion-show,Trivendra,786013321,,
Headline_e90bd51156c4,https://obfuscated.source.example/4f8d22c9feb8918f,No,Unknown,discussion-show,Trivendra,12978054,,
Headline_21b76b785013,https://obfuscated.source.example/f571aeacbc4a4179,No,Unknown,discussion-show,Trivendra,212519547,,
Headline_944ab689a21f,https://obfuscated.source.example/eccfeef72125e8eb,No,Unknown,speech,Trivendra,592953561,,
Headline_a5e244babd4a,https://obfuscated.source.example/bd233c4d7a942eee,No,Unknown,discussion-show,Trivendra,993902723,,
Headline_89a7471e1cd3,https://obfuscated.source.example/5a618ad6126da791,No,Unknown,speech,Trivendra,137941109,,
Headline_226d37b0fca1,https://obfuscated.source.example/3120174b97e01c9f,No,Unknown,interview,Anamika Singh,646538786,,
Headline_c298c3540571,https://obfuscated.source.example/d903a7ed625a76c0,No,Unknown,debate,Anamika Singh,648008230,,
Headline_718fa87b4ff2,https://obfuscated.source.example/67848ff18ca68711,No,Unknown,interview,Trivendra,593497250,,
Headline_91dd695f3c81,https://obfuscated.source.example/e07b77826bf633bd,No,Unknown,news bulletin,Anamika Singh,183689331,,
Headline_9670fea9effc,https://obfuscated.source.example/b740c40c6cca637e,No,Unknown,speech,Anamika Singh,550161176,,
Headline_a02cb8182abf,https://obfuscated.source.example/e002c462914095e3,No,Unknown,press conference,Anamika Singh,757036845,,
Headline_3b016c32b428,https://obfuscated.source.example/fd0b4de115343c8d,No,Unknown,news bulletin,Trivendra,647659028,,
Headline_459825ce9d64,https://obfuscated.source.example/a8f3c07df345697f,No,Unknown,interview,Trivendra,400243276,,
Headline_d0d4d8fe1177,https://obfuscated.source.example/26dcfc8b2937c789,No,Unknown,interview,Trivendra,903754731,,
Headline_b97ecc60d586,https://obfuscated.source.example/c3ff50d69b104786,No,Unknown,interview,Trivendra,217170576,,
Headline_24114f714d8b,https://obfuscated.source.example/ea24745e99769655,No,Unknown,interview,Trivendra,736167267,,
Headline_b15356f532a8,https://obfuscated.source.example/12c2351b4f361585,No,Unknown,interview,Trivendra,355557382,,
Headline_2a369c0130bf,https://obfuscated.source.example/8fa3a079e317a0ef,No,Unknown,interview,Trivendra,593834123,,
Headline_d9eea6dc27d4,https://obfuscated.source.example/f2ce53ec4a80ef89,No,Unknown,interview,Trivendra,157107124,,
Headline_4e8179c6c935,https://obfuscated.source.example/a074a8f15dd74979,No,Unknown,interview,Trivendra,66760972,,
Headline_34bd978456ea,https://obfuscated.source.example/137d834ded48f2f1,No,Unknown,interview,Trivendra,330710340,,
Headline_cf9b21fc0438,https://obfuscated.source.example/071544e38c118a4d,No,Unknown,interview,Trivendra,251627722,,
Headline_9143ba965da5,https://obfuscated.source.example/da2afbffec168435,No,Unknown,interview,Trivendra,988483506,,
Headline_114172a42d01,https://obfuscated.source.example/c663b3f5bf53d9e8,No,Unknown,interview,Trivendra,765333523,,
Headline_bdeb5a69b08c,https://obfuscated.source.example/b23fb9407a8fafed,No,Unknown,interview,Chandan,125423234,,
Headline_114172a42d01,https://obfuscated.source.example/bd233c4d7a942eee,No,Unknown,interview,Trivendra,24342408,,
Headline_4d330a9d8b7d,https://obfuscated.source.example/bf8e66af6154355e,No,Unknown,special reports,Anamika Singh,679763516,,
Headline_7abfa9ded707,https://obfuscated.source.example/0197767534d5e13e,No,Unknown,news bulletin,Anamika Singh,679483889,,
Headline_d7c6a2c71c8d,https://obfuscated.source.example/f095a2cf916a614b,No,Unknown,news bulletin,Anamika Singh,356766629,,
Headline_aaef3aef4893,https://obfuscated.source.example/79d4d3d602e33d23,No,Unknown,news bulletin,Anamika Singh,46335968,,
Headline_7416d20eb461,https://obfuscated.source.example/68e112d1b2913b63,No,Unknown,news bulletin,Anamika Singh,703805840,,
Headline_abee1fcb920c,https://obfuscated.source.example/68e112d1b2913b63,No,Unknown,news bulletin,Anamika Singh,488272197,,
Headline_13d4f35466df,https://obfuscated.source.example/c33644e7c3ac603f,No,Unknown,special reports,Anamika Singh,280849518,,
Headline_61fa0bbbd424,https://obfuscated.source.example/b2bc932aeabb2742,No,Unknown,interview,Anamika Singh,895312991,,
Headline_697273552632,https://obfuscated.source.example/109b55cc218e5b08,No,Unknown,news bulletin,Anamika Singh,771824138,,
Headline_257f32c8fb0c,https://obfuscated.source.example/3e7c40db9ecfbb16,No,Unknown,news bulletin,Anamika Singh,564425026,,
Headline_40385b50f934,https://obfuscated.source.example/235af398da313225,No,Unknown,news bulletin,Anamika Singh,26451489,,
Headline_1ac18eccd1a6,https://obfuscated.source.example/04d33b6fc2146087,No,Unknown,interview,Anamika Singh,499564940,,
Headline_036bc3246723,https://obfuscated.source.example/d0f81d65c5d414ac,No,Unknown,interview,Anamika Singh,258184689,,
Headline_6834fb6477ce,https://obfuscated.source.example/c6f985488dae5a83,No,Unknown,interview,Anamika Singh,635529427,,
Headline_f5dd4e84cf19,https://obfuscated.source.example/70ba57e2862caa2e,No,Unknown,interview,Anamika Singh,24930130,,
Headline_a0371e7053cb,https://obfuscated.source.example/c33644e7c3ac603f,No,Unknown,press conference,Anamika Singh,388015394,,
Headline_3dbd6b2f65d8,https://obfuscated.source.example/c33644e7c3ac603f,No,Unknown,speech,Anamika Singh,478269192,,
Headline_7d007d743732,https://obfuscated.source.example/c33644e7c3ac603f,No,Unknown,news bulletin,Anamika Singh,252688816,,
Headline_6834fb6477ce,https://obfuscated.source.example/c33644e7c3ac603f,No,Unknown,interview,Anamika Singh,674565925,,
Headline_91796bf20b3c,https://obfuscated.source.example/8ae68c22dc82df4e,No,Unknown,debate,Anamika Singh,981023674,,
Headline_5907f08fc796,https://obfuscated.source.example/e14126dba229639d,No,Unknown,interview,Chandan,565405299,,
Headline_a2ec6fa92a74,https://obfuscated.source.example/0c47e3f48b62186e,No,Unknown,speech,Neha,124088071,,
Headline_03cbc80a4a01,https://obfuscated.source.example/383b3edb9f156c79,No,Unknown,speech,Neha,858389296,,
Headline_aec688b3271a,https://obfuscated.source.example/fc62e7c2235b0354,No,Unknown,speech,Neha,715470240,,
Headline_1b59b6837bd5,https://obfuscated.source.example/2746358265ecb9be,No,Unknown,speech,Neha,479469376,,
Headline_b591628a38c4,https://obfuscated.source.example/641f6363a337c80b,No,Unknown,press conference,Neha,808148144,,
Headline_4139046559fa,https://obfuscated.source.example/f4d030a2e727c833,No,Unknown,speech,Neha,54282685,,
Headline_28db908a3ed6,https://obfuscated.source.example/2903adc9a4fea2b4,No,Unknown,interview,Trivendra,745020282,,
Headline_77f84ed28f04,https://obfuscated.source.example/075a532bf3fb11da,No,Unknown,interview,Trivendra,240431549,,
Headline_eda22058b736,https://obfuscated.source.example/ae61eecb2d860116,No,Unknown,press conference,Neha,708602489,,
Headline_a4f255bc38ef,https://obfuscated.source.example/f331423cce04a476,No,Unknown,news bulletin,Trivendra,224948797,,
Headline_ee7a68dfafa4,https://obfuscated.source.example/5f72de137e033289,No,Unknown,press conference,Neha,667815038,,
Headline_98d98f2f8ed1,https://obfuscated.source.example/a9707de469b8556e,No,Unknown,news bulletin,Trivendra,641104334,,
Headline_bc5954632a8a,https://obfuscated.source.example/a2300a6b012706ee,No,Unknown,press conference,Neha,963023820,,
Headline_8f8e3f08c9eb,https://obfuscated.source.example/5a70c65518f8ff96,No,Unknown,press conference,Neha,588135348,,
Headline_cde572eb7f36,https://obfuscated.source.example/f86fffd987dd81a9,No,Unknown,press conference,Neha,442935126,,
